CO2,Temperature,Humidity,Sun1,date
480,25.4,46.9,99.1,5/6/2025 17:05
497,24.6,58.1,99.2,5/6/2025 17:10
541,25.1,67.5,100.8,5/6/2025 17:15
556,25.9,64.2,99.7,5/6/2025 17:20
534,25.8,48.2,99.4,5/6/2025 17:25
501,24.6,53,100.5,5/6/2025 17:30
497,24.9,66.1,99.7,5/6/2025 17:35
531,25.6,68.2,100.2,5/6/2025 17:40
555,26.3,64.1,102.9,5/6/2025 17:45
538,26,48.5,100,5/6/2025 17:50
504,24.9,50.5,101.9,5/6/2025 17:55
493,24.9,65.7,100.3,5/6/2025 18:00
508,25.5,64.1,102.4,5/6/2025 18:05
499,25.7,50.7,100,5/6/2025 18:10
478,24.6,52,101.8,5/6/2025 18:15
457,24.8,64.7,98.6,5/6/2025 18:20
440,24.4,48.9,99.8,5/6/2025 18:25
428,24,59.1,101.9,5/6/2025 18:30
421,24.5,56.9,101.3,5/6/2025 18:35
411,24.2,51.9,101.4,5/6/2025 18:40
408,24,54.9,99.4,5/6/2025 18:45
402,24.2,63.3,101,5/6/2025 18:50
399,24.7,67.5,101.7,5/6/2025 18:55
397,25.4,64.3,100.8,5/6/2025 19:00
398,24.3,50.1,3999.9,5/6/2025 19:05
398,22.7,58.8,0,5/6/2025 19:10
402,22.3,68.4,0,5/6/2025 19:15
410,22.2,69.3,3999.9,5/6/2025 19:20
407,21,64.5,0,5/6/2025 19:25
414,20.3,67.9,0,5/6/2025 19:30
417,20.3,72.6,0,5/6/2025 19:35
419,20.4,75.4,0,5/6/2025 19:40
420,20.4,78.2,0,5/6/2025 19:45
422,20.5,78.7,0,5/6/2025 19:50
426,20.5,79.8,0,5/6/2025 19:55
431,20.6,80.6,3999.8,5/6/2025 20:00
428,20.6,79.9,0,5/6/2025 20:05
434,20.7,79.8,3999.8,5/6/2025 20:10
438,20.7,80.1,0,5/6/2025 20:15
443,20.8,80.1,0,5/6/2025 20:20
444,20.8,80.2,0,5/6/2025 20:25
450,20.8,80,0,5/6/2025 20:30
456,20.9,80.3,3999.9,5/6/2025 20:35
453,20.9,79.9,0,5/6/2025 20:40
454,20.9,79.8,0,5/6/2025 20:45
452,21,79.1,3999.8,5/6/2025 20:50
457,21,78.7,0,5/6/2025 20:55
460,21,78,0,5/6/2025 21:00
463,21,77.3,3999.9,5/6/2025 21:05
464,21,75.9,0,5/6/2025 21:10
464,21.1,74.6,3999.9,5/6/2025 21:15
468,21.1,72.6,0,5/6/2025 21:20
469,21.1,70.6,0,5/6/2025 21:25
467,21.1,69.1,0,5/6/2025 21:30
467,21.1,67.9,0,5/6/2025 21:35
466,21.1,66.6,0,5/6/2025 21:40
466,21.1,65.6,0,5/6/2025 21:45
461,21.1,64.8,0,5/6/2025 21:50
464,21.1,64.2,3999.9,5/6/2025 21:55
465,21,63.7,0,5/6/2025 22:00
467,21,63.2,0,5/6/2025 22:05
469,21,62.6,0,5/6/2025 22:10
471,21,69,0,5/6/2025 22:15
470,20.9,69.8,3999.9,5/6/2025 22:20
471,20.9,67.6,0,5/6/2025 22:25
473,20.9,65.7,0,5/6/2025 22:30
477,20.9,64.3,3999.9,5/6/2025 22:35
475,20.8,62.9,0,5/6/2025 22:40
474,20.9,61.9,0,5/6/2025 22:45
474,20.9,61.9,0,5/6/2025 22:50
478,20.6,68.9,0,5/6/2025 22:55
476,20.7,67,0,5/6/2025 23:00
479,20.7,65.3,3999.9,5/6/2025 23:05
485,20.6,63.8,3999.9,5/6/2025 23:10
483,20.5,62.8,0,5/6/2025 23:15
490,20.5,65.1,0,5/6/2025 23:20
488,20.4,71.3,0,5/6/2025 23:25
484,20.4,69.3,0,5/6/2025 23:30
487,20.4,67.5,0,5/6/2025 23:35
487,20.3,65.9,3999.9,5/6/2025 23:40
490,20.3,64.8,0,5/6/2025 23:45
492,20.3,63.9,0,5/6/2025 23:50
490,20.2,63,0,5/6/2025 23:55
490,20.2,62.5,3999.9,5/7/2025 0:00
493,20.1,63,0,5/7/2025 0:05
495,20,71.5,0,5/7/2025 0:10
495,19.9,69.6,0,5/7/2025 0:15
496,19.9,67.7,0,5/7/2025 0:20
491,20.1,69.1,0,5/7/2025 0:25
493,20,73.1,0,5/7/2025 0:30
491,20,71.1,0,5/7/2025 0:35
497,19.9,76.6,0,5/7/2025 0:40
495,19.9,73.8,0,5/7/2025 0:45
498,19.9,71.8,0,5/7/2025 0:50
497,19.8,73.9,0,5/7/2025 0:55
497,19.8,72.2,0,5/7/2025 1:00
498,19.6,77.2,0,5/7/2025 1:05
503,19.7,73.4,0,5/7/2025 1:10
500,19.7,73.1,0,5/7/2025 1:15
501,19.6,73.7,0,5/7/2025 1:20
502,19.5,74.6,0,5/7/2025 1:25
501,19.5,71.6,0,5/7/2025 1:30
501,19.5,71.3,3999.9,5/7/2025 1:35
501,19.5,70.8,0,5/7/2025 1:40
502,19.4,71.5,0,5/7/2025 1:45
505,19.3,71.2,0,5/7/2025 1:50
505,19.3,71.6,0,5/7/2025 1:55
502,19.2,71.5,3999.9,5/7/2025 2:00
501,19.1,74.6,3999.9,5/7/2025 2:05
505,19.1,73.4,0,5/7/2025 2:10
506,19.1,71.4,0,5/7/2025 2:15
505,19,70.7,0,5/7/2025 2:20
508,19,70.8,3999.9,5/7/2025 2:25
508,18.9,70.7,0,5/7/2025 2:30
509,18.9,71.1,0,5/7/2025 2:35
511,18.7,73.8,0,5/7/2025 2:40
513,18.8,71,0,5/7/2025 2:45
512,18.7,74.5,0,5/7/2025 2:50
509,18.7,71.7,0,5/7/2025 2:55
509,18.6,70.9,3999.9,5/7/2025 3:00
508,18.6,70.7,0,5/7/2025 3:05
505,18.5,70.8,0,5/7/2025 3:10
508,18.5,71.7,0,5/7/2025 3:15
507,18.4,72.7,0,5/7/2025 3:20
507,18.3,75.1,0,5/7/2025 3:25
511,18.3,74.5,0,5/7/2025 3:30
510,18.3,71.5,0,5/7/2025 3:35
509,18.2,72.1,0,5/7/2025 3:40
509,18.2,71.2,3999.9,5/7/2025 3:45
508,18.2,71.1,0,5/7/2025 3:50
507,18.1,71.2,0,5/7/2025 3:55
509,18,74.4,0,5/7/2025 4:00
511,18,72.9,3999.9,5/7/2025 4:05
513,17.9,71.6,0,5/7/2025 4:10
513,17.9,71.5,0,5/7/2025 4:15
515,17.8,71,0,5/7/2025 4:20
519,18.6,68.5,3999.9,5/7/2025 4:25
514,18.5,74.8,0,5/7/2025 4:30
511,18.4,73.5,0,5/7/2025 4:35
514,18.3,73.3,0,5/7/2025 4:40
510,18.3,74.5,3999.9,5/7/2025 4:45
508,18.2,71.9,0,5/7/2025 4:50
510,18.1,75.6,3999.9,5/7/2025 4:55
512,18.1,72.7,3999.9,5/7/2025 5:00
514,18,70,0,5/7/2025 5:05
512,18,67.9,3999.9,5/7/2025 5:10
511,18,66.1,0,5/7/2025 5:15
509,17.9,64.8,0,5/7/2025 5:20
508,17.8,63.8,3999.9,5/7/2025 5:25
513,17.8,63.6,0,5/7/2025 5:30
513,17.7,61.9,0,5/7/2025 5:35
507,17.6,60.9,3999.9,5/7/2025 5:40
497,17.5,60.6,0,5/7/2025 5:45
493,18.3,64.9,0,5/7/2025 5:50
482,19.6,65.1,0,5/7/2025 5:55
470,19.3,65.6,3999.9,5/7/2025 6:00
465,18.9,67,0,5/7/2025 6:05
455,18.7,68.2,0,5/7/2025 6:10
457,18.3,67.8,0,5/7/2025 6:15
459,18.1,69.4,0,5/7/2025 6:20
453,17.8,68.8,0,5/7/2025 6:25
449,17.5,68.4,0,5/7/2025 6:30
445,17.3,69.5,3999.9,5/7/2025 6:35
446,17,69.9,3999.9,5/7/2025 6:40
445,16.9,69.6,0,5/7/2025 6:45
445,16.7,69.8,0,5/7/2025 6:50
440,16.5,70.2,0,5/7/2025 6:55
435,16.4,70.5,111.7,5/7/2025 7:00
437,17.6,68.7,104.6,5/7/2025 7:05
472,19.8,66.8,106.5,5/7/2025 7:10
524,20.4,68.8,104.2,5/7/2025 7:15
578,21,66,102.3,5/7/2025 7:20
639,21.6,65.4,104.8,5/7/2025 7:25
652,22.2,65.5,101.8,5/7/2025 7:30
618,22.7,62.9,104.6,5/7/2025 7:35
572,23.1,64.7,103.7,5/7/2025 7:40
566,23.5,62,102.9,5/7/2025 7:45
596,23.9,63.9,100.6,5/7/2025 7:50
624,24.2,60.3,102.7,5/7/2025 7:55
648,24.6,61.8,103,5/7/2025 8:00
668,24.9,61.8,102.2,5/7/2025 8:05
632,25.2,61.3,102.7,5/7/2025 8:10
584,25.5,61,101.2,5/7/2025 8:15
575,25.7,60.4,103,5/7/2025 8:20
588,26,59.7,101,5/7/2025 8:25
621,26.2,59.2,100.1,5/7/2025 8:30
643,26.4,60.1,102.2,5/7/2025 8:35
650,26.5,60.7,99.7,5/7/2025 8:40
610,26.8,61.1,103.1,5/7/2025 8:45
573,27.1,61.2,100.5,5/7/2025 8:50
586,27.4,60.8,101.6,5/7/2025 8:55
621,27.7,62,99.4,5/7/2025 9:00
670,28,61.9,99.9,5/7/2025 9:05
679,28.3,63.2,101.7,5/7/2025 9:10
668,28.6,62.8,101.5,5/7/2025 9:15
646,29,61.8,98.9,5/7/2025 9:20
642,29.3,60.7,102.1,5/7/2025 9:25
630,29.7,59.7,99.1,5/7/2025 9:30
657,29.9,59.1,100.2,5/7/2025 9:35
695,30.3,58.6,99.4,5/7/2025 9:40
705,30.6,58.5,101.6,5/7/2025 9:45
676,30.9,57.6,99.7,5/7/2025 9:50
624,31.2,56.2,101.5,5/7/2025 9:55
602,31.5,55.9,101.4,5/7/2025 10:00
626,31.4,42.9,98.5,5/7/2025 10:05
658,29.9,40.7,98.9,5/7/2025 10:10
651,28.9,47,101.3,5/7/2025 10:15
621,28.9,61.7,97.9,5/7/2025 10:20
585,29.3,62.8,99.4,5/7/2025 10:25
603,29,48.2,101.6,5/7/2025 10:30
660,27.8,49.5,98.9,5/7/2025 10:35
717,27.2,57.7,99.3,5/7/2025 10:40
716,27.9,60,101.3,5/7/2025 10:45
672,28,47.4,101.1,5/7/2025 10:50
625,27,49.1,98.9,5/7/2025 10:55
587,27.1,60.9,100,5/7/2025 11:00
596,27.9,60,102.1,5/7/2025 11:05
671,28.2,47.6,100.3,5/7/2025 11:10
708,27.1,50,101.6,5/7/2025 11:15
709,26.8,58.5,100.2,5/7/2025 11:20
699,27.5,61.7,98.1,5/7/2025 11:25
681,28.2,56.4,98.8,5/7/2025 11:30
657,27.5,47.6,97.8,5/7/2025 11:35
620,26.9,54.7,101.7,5/7/2025 11:40
579,27.6,59.9,101.3,5/7/2025 11:45
589,28.4,58.8,97.8,5/7/2025 11:50
641,28.2,44.8,98.2,5/7/2025 11:55
656,27.1,48.5,98,5/7/2025 12:00
627,27.7,62.3,101.4,5/7/2025 12:05
585,27.9,49.4,98,5/7/2025 12:10
574,27.9,50.3,98.1,5/7/2025 12:15
622,28.5,58.9,98.8,5/7/2025 12:20
644,29.2,58.7,100.3,5/7/2025 12:25
621,29.5,45.3,98.2,5/7/2025 12:30
579,28.6,51.7,99.8,5/7/2025 12:35
584,29.1,59.8,101.6,5/7/2025 12:40
636,29.8,54.1,101.6,5/7/2025 12:45
646,29.2,43.8,99.6,5/7/2025 12:50
617,28.8,55.3,101.2,5/7/2025 12:55
580,29.5,60,100.7,5/7/2025 13:00
593,30.1,58.1,99.9,5/7/2025 13:05
658,30.3,45.3,101.2,5/7/2025 13:10
670,29.4,46.8,100.9,5/7/2025 13:15
656,29.3,53.2,97.9,5/7/2025 13:20
631,29.9,60.7,101.6,5/7/2025 13:25
605,30.6,51.8,97.7,5/7/2025 13:30
579,30,45.5,99.3,5/7/2025 13:35
594,29.6,47.1,98.1,5/7/2025 13:40
654,29.8,56,101.6,5/7/2025 13:45
675,30.5,59.8,99.4,5/7/2025 13:50
668,30.7,47.5,101.2,5/7/2025 13:55
631,30.2,44.4,100.9,5/7/2025 14:00
578,30,46.8,98,5/7/2025 14:05
572,30.5,54.9,101.5,5/7/2025 14:10
612,31,53.7,100.4,5/7/2025 14:15
626,30.5,43.4,99.7,5/7/2025 14:20
588,30.1,42.8,100,5/7/2025 14:25
563,30.2,50.6,101.2,5/7/2025 14:30
590,30.8,55.3,98.4,5/7/2025 14:35
629,30.9,45.7,99.5,5/7/2025 14:40
604,30.1,43.6,97.9,5/7/2025 14:45
574,29.5,47.8,101.3,5/7/2025 14:50
599,29.9,54.8,98.5,5/7/2025 14:55
618,30.6,54.2,98.8,5/7/2025 15:00
595,30.1,40.5,101.3,5/7/2025 15:05
567,28.7,49.3,98.4,5/7/2025 15:10
587,29.1,57.7,99.1,5/7/2025 15:15
628,29.6,47.8,100.8,5/7/2025 15:20
609,28.6,40.8,101.5,5/7/2025 15:25
568,28.3,57,100.8,5/7/2025 15:30
573,29.1,58.9,100.2,5/7/2025 15:35
613,29.8,54.5,98.6,5/7/2025 15:40
629,29.9,51.2,99.3,5/7/2025 15:45
594,29.9,49,101.7,5/7/2025 15:50
564,29.7,44.8,98.6,5/7/2025 15:55
595,29.3,41.6,101.6,5/7/2025 16:00
618,28.1,45.8,99.6,5/7/2025 16:05
587,27.6,50,99.8,5/7/2025 16:10
543,28.1,55.2,99.6,5/7/2025 16:15
507,28.5,54.5,100.6,5/7/2025 16:20
479,28.7,50.9,98,5/7/2025 16:25
500,28.6,47.8,98,5/7/2025 16:30
549,28.4,46,100,5/7/2025 16:35
546,28.1,44.8,99.2,5/7/2025 16:40
520,27.9,46.6,101.5,5/7/2025 16:45
491,27.7,50.1,98,5/7/2025 16:50
474,27.8,51.9,101.6,5/7/2025 16:55
514,27.9,51.3,101.3,5/7/2025 17:00
552,27.9,48,101.1,5/7/2025 17:05
541,27.7,45.5,98.7,5/7/2025 17:10
512,27.2,43.2,100.9,5/7/2025 17:15
481,26.7,42.9,102,5/7/2025 17:20
477,26.2,43.3,102.1,5/7/2025 17:25
530,25.9,43.2,99.4,5/7/2025 17:30
557,25.6,45.2,99.3,5/7/2025 17:35
542,25.4,45.4,102.4,5/7/2025 17:40
509,25.2,46.1,99.3,5/7/2025 17:45
477,24.9,46.5,101.3,5/7/2025 17:50
473,24.7,46.9,101.1,5/7/2025 17:55
528,24.5,47.9,102.1,5/7/2025 18:00
561,24.3,48.1,99.1,5/7/2025 18:05
545,24.1,49.8,102.3,5/7/2025 18:10
516,24.1,49.2,99.1,5/7/2025 18:15
484,24,49.4,101.9,5/7/2025 18:20
454,23.9,49.7,98.4,5/7/2025 18:25
433,23.9,51.1,99.9,5/7/2025 18:30
422,24.1,54.2,99.3,5/7/2025 18:35
411,24.3,54.2,102.6,5/7/2025 18:40
411,24.3,54.2,102.6,5/7/2025 18:45
393,24.3,52.3,99.6,5/7/2025 18:50
390,24.2,49,100.2,5/7/2025 18:55
390,23.7,48.6,99.6,5/7/2025 19:00
387,23.2,51,0,5/7/2025 19:05
389,22.7,60.6,0,5/7/2025 19:10
392,22.5,63.8,0,5/7/2025 19:15
396,21.8,57.6,0,5/7/2025 19:20
395,21.1,68.5,0,5/7/2025 19:25
401,21,72.6,3999.9,5/7/2025 19:30
406,21.1,74.7,3999.9,5/7/2025 19:35
407,21.1,76.3,0,5/7/2025 19:40
411,21.2,76.9,0,5/7/2025 19:45
414,21.3,77.6,0,5/7/2025 19:50
417,21.3,78.2,0,5/7/2025 19:55
423,21.3,78.7,0,5/7/2025 20:00
428,21.4,79.4,0,5/7/2025 20:05
430,21.4,79.7,3999.9,5/7/2025 20:10
429,21.5,79.5,0,5/7/2025 20:15
430,21.5,79.2,3999.9,5/7/2025 20:20
438,21.6,79.5,0,5/7/2025 20:25
440,21.5,79.4,0,5/7/2025 20:30
442,21.6,79,3999.8,5/7/2025 20:35
442,21.6,78.5,0,5/7/2025 20:40
443,21.7,77.7,0,5/7/2025 20:45
442,21.7,77.3,0,5/7/2025 20:50
445,21.7,76.7,0,5/7/2025 20:55
451,21.8,75.9,0,5/7/2025 21:00
452,21.8,74.5,0,5/7/2025 21:05
456,21.8,72.9,0,5/7/2025 21:10
452,21.8,71.4,0,5/7/2025 21:15
452,21.9,69.8,0,5/7/2025 21:20
457,21.9,68.5,0,5/7/2025 21:25
461,22,67.3,0,5/7/2025 21:30
462,22,66,0,5/7/2025 21:35
463,22,65.2,0,5/7/2025 21:40
464,22,65.2,3999.9,5/7/2025 21:45
462,21.8,70.6,0,5/7/2025 21:50
462,21.5,73,0,5/7/2025 21:55
465,21.4,75.1,0,5/7/2025 22:00
469,21.2,76.5,0,5/7/2025 22:05
473,21.1,78.2,0,5/7/2025 22:10
474,21,79.3,3999.8,5/7/2025 22:15
476,20.9,80.7,3999.9,5/7/2025 22:20
478,20.8,81.6,0,5/7/2025 22:25
477,20.7,82.6,3999.8,5/7/2025 22:30
475,20.6,83.6,0,5/7/2025 22:35
481,20.5,84,0,5/7/2025 22:40
485,20.4,84.7,3999.8,5/7/2025 22:45
486,20.4,85.1,0,5/7/2025 22:50
489,20.3,85.7,0,5/7/2025 22:55
486,20.2,86.4,0,5/7/2025 23:00
485,20.1,86.5,0,5/7/2025 23:05
489,20,87,0,5/7/2025 23:10
490,20,87.4,0,5/7/2025 23:15
490,19.9,87.8,0,5/7/2025 23:20
494,19.8,88.1,0,5/7/2025 23:25
495,19.8,88.3,3999.9,5/7/2025 23:30
494,19.7,88.6,3999.8,5/7/2025 23:35
496,19.7,88.8,3999.8,5/7/2025 23:40
496,19.6,89.2,0,5/7/2025 23:45
496,19.5,89.3,0,5/7/2025 23:50
498,19.4,89.4,0,5/7/2025 23:55
494,19.4,89.5,3999.8,5/8/2025 0:00
499,19.3,89.6,3999.8,5/8/2025 0:05
499,19.3,89.9,3999.8,5/8/2025 0:10
499,19.2,90,0,5/8/2025 0:15
499,19.2,90.2,0,5/8/2025 0:20
499,19.2,91.4,3999.8,5/8/2025 0:25
504,19.9,90.8,0,5/8/2025 0:30
504,19.7,91.4,3999.9,5/8/2025 0:35
507,19.7,91.1,0,5/8/2025 0:40
504,19.6,90.5,3999.8,5/8/2025 0:45
499,19.5,89.7,3999.9,5/8/2025 0:50
500,19.4,89.3,0,5/8/2025 0:55
502,19.3,88.8,0,5/8/2025 1:00
504,19.3,88.6,0,5/8/2025 1:05
503,19.2,88.8,0,5/8/2025 1:10
504,19.1,89.2,3999.9,5/8/2025 1:15
505,19.1,89.3,3999.8,5/8/2025 1:20
505,19,89.9,0,5/8/2025 1:25
505,18.9,90.3,0,5/8/2025 1:30
502,18.8,90.4,0,5/8/2025 1:35
509,18.7,90.9,0,5/8/2025 1:40
513,18.6,90.7,0,5/8/2025 1:45
514,18.6,91.1,3999.8,5/8/2025 1:50
510,18.5,91.2,0,5/8/2025 1:55
513,18.4,91.3,3999.9,5/8/2025 2:00
513,18.3,91.4,0,5/8/2025 2:05
512,18.3,91.7,3999.8,5/8/2025 2:10
513,18.2,91.9,0,5/8/2025 2:15
517,18.1,91.3,3999.8,5/8/2025 2:20
515,18.1,91.9,3999.9,5/8/2025 2:25
520,18,92.1,3999.9,5/8/2025 2:30
513,17.9,92.2,0,5/8/2025 2:35
519,17.9,92.2,0,5/8/2025 2:40
521,17.8,92,0,5/8/2025 2:45
519,17.8,92.2,3999.8,5/8/2025 2:50
519,17.7,92.4,3999.9,5/8/2025 2:55
519,17.6,91.9,0,5/8/2025 3:00
514,17.6,92.2,0,5/8/2025 3:05
520,17.5,92.5,0,5/8/2025 3:10
523,17.7,92.8,0,5/8/2025 3:15
522,18.8,91,0,5/8/2025 3:20
525,18.6,92.3,0,5/8/2025 3:25
526,18.5,92.4,0,5/8/2025 3:30
522,18.3,91.4,0,5/8/2025 3:35
523,18.2,91.2,3999.8,5/8/2025 3:40
527,18.1,90.9,0,5/8/2025 3:45
521,18,90.6,0,5/8/2025 3:50
518,17.9,90,0,5/8/2025 3:55
519,17.8,90.5,3999.9,5/8/2025 4:00
521,17.8,91.1,0,5/8/2025 4:05
526,17.6,91,0,5/8/2025 4:10
524,17.6,91.1,0,5/8/2025 4:15
527,17.5,91,0,5/8/2025 4:20
525,17.4,91.3,3999.8,5/8/2025 4:25
522,17.3,91.5,0,5/8/2025 4:30
527,17.2,91.7,3999.9,5/8/2025 4:35
523,17.3,92.1,0,5/8/2025 4:40
520,18.6,89.4,3999.9,5/8/2025 4:45
519,18.4,90.9,0,5/8/2025 4:50
521,18.3,91.9,3999.8,5/8/2025 4:55
522,18.1,91.5,3999.8,5/8/2025 5:00
516,17.9,91.3,0,5/8/2025 5:05
510,17.8,90,0,5/8/2025 5:10
506,17.7,89.5,0,5/8/2025 5:15
506,17.6,89.9,0,5/8/2025 5:20
508,17.5,90.3,3999.9,5/8/2025 5:25
513,17.4,91,0,5/8/2025 5:30
511,17.3,90.9,0,5/8/2025 5:35
508,17.2,87.8,0,5/8/2025 5:40
500,18.3,85,0,5/8/2025 5:45
488,18.4,79.9,0,5/8/2025 5:50
483,18.1,82,0,5/8/2025 5:55
473,17.9,79.3,3999.9,5/8/2025 6:00
465,17.7,77.9,3999.9,5/8/2025 6:05
462,17.6,78.3,0,5/8/2025 6:10
457,17.3,78.5,0,5/8/2025 6:15
459,17.1,78.9,0,5/8/2025 6:20
459,16.8,79.3,0,5/8/2025 6:25
458,16.7,79.8,0,5/8/2025 6:30
456,16.5,80.1,3999.9,5/8/2025 6:35
452,16.3,81,3999.9,5/8/2025 6:40
453,16.2,81.8,0,5/8/2025 6:45
447,16,82.3,0,5/8/2025 6:50
446,15.9,82.9,0,5/8/2025 6:55
448,15.9,83.6,109.4,5/8/2025 7:00
448,17,83.5,108.2,5/8/2025 7:05
479,19.6,76.5,104.9,5/8/2025 7:10
523,20.2,73.8,102,5/8/2025 7:15
558,21,71.5,102.7,5/8/2025 7:20
573,21.6,69.3,100.7,5/8/2025 7:25
615,22.4,68.8,101,5/8/2025 7:30
646,23.1,67.6,100,5/8/2025 7:35
661,23.7,66,102.7,5/8/2025 7:40
658,24.3,64.8,101.9,5/8/2025 7:45
661,24.9,64.1,100.9,5/8/2025 7:50
653,25.5,62.3,102.4,5/8/2025 7:55
612,26,60.9,102.4,5/8/2025 8:00
585,26.5,58.8,100.3,5/8/2025 8:05
613,26.9,57.9,99.6,5/8/2025 8:10
654,27.3,56,102.6,5/8/2025 8:15
679,27.8,55.2,101.4,5/8/2025 8:20
696,28.2,53.7,100.7,5/8/2025 8:25
646,28.5,52.5,100,5/8/2025 8:30
598,28.7,52.4,102,5/8/2025 8:35
628,29,52.5,101.9,5/8/2025 8:40
677,29.3,52.7,101.8,5/8/2025 8:45
693,29.6,52.6,97.8,5/8/2025 8:50
648,29.9,51.9,101.4,5/8/2025 8:55
611,30.3,50.5,99.9,5/8/2025 9:00
646,30.7,50.2,100.1,5/8/2025 9:05
682,31,49.3,101.5,5/8/2025 9:10
717,31.2,48.1,101.3,5/8/2025 9:15
685,31.6,48.4,97.6,5/8/2025 9:20
609,31.9,48.2,97.5,5/8/2025 9:25
613,32.2,46.8,100.3,5/8/2025 9:30
678,32.6,47.3,100.8,5/8/2025 9:35
723,32.8,47.1,99.4,5/8/2025 9:40
660,33.2,47.2,99.3,5/8/2025 9:45
659,33.5,46,97.1,5/8/2025 9:50
691,33.9,48.1,99.3,5/8/2025 9:55
655,34.1,46.6,99.1,5/8/2025 10:00
598,34.1,39.4,96.3,5/8/2025 10:05
628,31.9,40.8,98.3,5/8/2025 10:10
696,30.5,46.7,99.6,5/8/2025 10:15
718,29.8,49.1,96.9,5/8/2025 10:20
702,29.3,50.5,99.1,5/8/2025 10:25
677,28.8,49.9,98.9,5/8/2025 10:30
657,28.3,52.3,97.6,5/8/2025 10:35
630,27.9,51.9,97.7,5/8/2025 10:40
600,27.6,52.4,98.1,5/8/2025 10:45
633,27.3,51.2,98.5,5/8/2025 10:50
686,27.1,53.8,101.8,5/8/2025 10:55
671,27.1,54.5,101.4,5/8/2025 11:00
623,27,52.8,99.9,5/8/2025 11:05
598,26.8,52.9,101.9,5/8/2025 11:10
633,26.5,54.2,99,5/8/2025 11:15
687,26.8,58.4,99.2,5/8/2025 11:20
667,27.1,59.4,100.3,5/8/2025 11:25
613,27.7,58.5,101.6,5/8/2025 11:30
594,28.1,52,98.1,5/8/2025 11:35
654,27.9,55.1,101.4,5/8/2025 11:40
701,27.8,55.7,98,5/8/2025 11:45
679,27.4,54.4,100.4,5/8/2025 11:50
626,27.3,55.4,99.8,5/8/2025 11:55
607,27.6,57.7,97.9,5/8/2025 12:00
657,27.8,61.7,98.9,5/8/2025 12:05
670,28.5,55.2,98,5/8/2025 12:10
635,28.5,59.9,99.1,5/8/2025 12:15
598,28.5,59.4,97.9,5/8/2025 12:20
613,28.7,61.4,100.8,5/8/2025 12:25
663,28.8,61.9,99.8,5/8/2025 12:30
661,29,61.2,101,5/8/2025 12:35
623,29.1,61.8,100.7,5/8/2025 12:40
584,29.2,60.8,101,5/8/2025 12:45
602,29.3,61.2,98.5,5/8/2025 12:50
658,29.3,61.2,97.6,5/8/2025 12:55
660,29.3,60.8,101.1,5/8/2025 13:00
622,29.5,60.3,97.7,5/8/2025 13:05
596,29.4,56.8,97.4,5/8/2025 13:10
630,29.3,56.6,100.6,5/8/2025 13:15
662,29.1,54.9,98.5,5/8/2025 13:20
631,28.8,54.1,97.2,5/8/2025 13:25
590,28.9,59.8,100.9,5/8/2025 13:30
598,29.6,64.3,99.9,5/8/2025 13:35
660,30.2,55.6,99.7,5/8/2025 13:40
684,29.7,51.2,97.5,5/8/2025 13:45
652,29.2,52.4,99.9,5/8/2025 13:50
610,29.6,62.8,97.6,5/8/2025 13:55
600,30.1,54.8,99.5,5/8/2025 14:00
644,29.5,44.3,100.1,5/8/2025 14:05
673,29.3,59.7,98.1,5/8/2025 14:10
646,29.9,61.1,101.1,5/8/2025 14:15
603,30.1,51.8,101,5/8/2025 14:20
587,29.7,49.6,100.7,5/8/2025 14:25
638,29.3,46.9,100.2,5/8/2025 14:30
681,28.7,46.3,97.4,5/8/2025 14:35
662,28.3,51.9,99.8,5/8/2025 14:40
615,28.9,59.4,101.3,5/8/2025 14:45
577,28.9,50.2,101.1,5/8/2025 14:50
617,28.6,50.8,98.3,5/8/2025 14:55
660,28.9,60.6,99.5,5/8/2025 15:00
658,29.3,51.7,100.6,5/8/2025 15:05
618,28.3,43,101.1,5/8/2025 15:10
603,28.2,60.1,98.9,5/8/2025 15:15
645,29,64.4,99.4,5/8/2025 15:20
685,28.6,44,97.8,5/8/2025 15:25
659,27.9,51.9,100.1,5/8/2025 15:30
613,28.4,64.6,101.6,5/8/2025 15:35
614,28.4,45.7,97.6,5/8/2025 15:40
653,27.7,53.3,100.2,5/8/2025 15:45
656,28.2,62.5,97.8,5/8/2025 15:50
623,28.7,52.7,98,5/8/2025 15:55
588,27.8,45.1,98.3,5/8/2025 16:00
589,27.8,60.9,100.4,5/8/2025 16:05
567,28.5,64,99.6,5/8/2025 16:10
538,28,44.2,98.9,5/8/2025 16:15
508,27.6,58.3,97.9,5/8/2025 16:20
491,28.2,64,98.2,5/8/2025 16:25
527,28.4,49.1,97.8,5/8/2025 16:30
587,27.5,50.5,98.2,5/8/2025 16:35
587,27.8,63.2,99.7,5/8/2025 16:40
561,28.5,57,101.5,5/8/2025 16:45
527,27.5,46,98.2,5/8/2025 16:50
491,27.6,62.2,99.7,5/8/2025 16:55
510,28.3,63.1,101.6,5/8/2025 17:00
581,27.7,43.1,98.2,5/8/2025 17:05
576,26.6,41.7,101.5,5/8/2025 17:10
548,25.9,47.5,101.2,5/8/2025 17:15
523,25.7,51.5,98.1,5/8/2025 17:20
495,25.7,52.6,101.6,5/8/2025 17:25
518,25.4,50.5,98.2,5/8/2025 17:30
580,25,49.3,98.6,5/8/2025 17:35
597,25,55.3,101.6,5/8/2025 17:40
